topic_0,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9,topic_10,topic_11,topic_12,topic_13,topic_14,source_row_id,dominant_topic,dominant_topic_prob
0.0031746091233986113,0.0031746073349416116,0.0031746060435031732,0.36958788951126786,0.0031746212863419257,0.0031746158421539147,0.0031746196669213776,0.003174614428195769,0.0031746092440629453,0.20243676229441604,0.0031746051498338338,0.0031746153747617594,0.38987998995651624,0.0031746270406714447,0.003174607703013705,51,12,0.38987998995651624
0.008333367574702552,0.00833333833807203,0.008333334549933524,0.8833329654961962,0.0083333515985039,0.008333333830834525,0.008333366981662135,0.008333368946161365,0.008333396870793012,0.008333400087246434,0.008333387315332248,0.008333351179043063,0.008333340794180383,0.008333362324930267,0.00833333411240853,52,3,0.8833329654961962
0.007407409373793238,0.007407407602678825,0.0074074174753419935,0.007407436011622623,0.5859481968991211,0.007407411445014724,0.007407454910170377,0.007407407938982227,0.007407416418995331,0.007407409337115549,0.007407408709261786,0.007407407407416941,0.007407407763725389,0.31775539943138087,0.007407409275378983,53,4,0.5859481968991211
0.001960784605218098,0.0019607872611441058,0.0019607854472204296,0.12630620246077512,0.21458919117636083,0.0019607895795611115,0.0019607902717181836,0.0019607856942716194,0.6355751627432109,0.001960787870292166,0.0019607843327663264,0.0019607888172915792,0.001960786266795724,0.0019607873538328075,0.001960786119540806,54,8,0.6355751627432109
0.013333346766567472,0.013333350715787423,0.01333335657706553,0.3616968967198185,0.013333380722842023,0.013333335866469032,0.01333343266558191,0.013333370303390457,0.013333354067834879,0.464969421209953,0.013333364128202688,0.013333343475881793,0.013333347730551143,0.013333359289151974,0.013333339760902129,55,9,0.464969421209953
0.005128207655236616,0.0051282265173710154,0.005128211458352596,0.47441428238551236,0.005128214673076219,0.28312130863977214,0.005128213512190649,0.005128209365178849,0.005128226446240839,0.005128206988586052,0.00512820895798898,0.005128206220225434,0.005128206609657847,0.005128206286987933,0.18092586428362256,56,3,0.47441428238551236
0.006060623727071988,0.006060626315746151,0.006060619552022771,0.3744015562994164,0.006060622503751054,0.006060616164544856,0.00606060717187466,0.006060620908197004,0.006060608723331501,0.5468104592574831,0.006060609661217339,0.006060606458982931,0.006060606919993937,0.006060607971082158,0.006060608365284151,57,9,0.5468104592574831
0.004761905362966184,0.004761906516682638,0.004761905106821212,0.552647796146249,0.20770303477604038,0.004761908529754854,0.00476192047025428,0.004761906594390689,0.004761914502636784,0.1825062639052104,0.004761904761907314,0.004761909563225891,0.004761906147366894,0.004761910695788589,0.004761906920704664,58,3,0.552647796146249
0.0017094025482949676,0.001709408508228159,0.0017094040781706992,0.5043779583631222,0.0017094041939536184,0.36207001390717547,0.0017094053353262904,0.001709403390455396,0.11303916839891713,0.0017094074461548319,0.0017094027018420238,0.0017094041558601046,0.0017094069999336642,0.0017094040155048963,0.0017094059570605567,59,3,0.5043779583631222
0.002222222384077528,0.4301376764064461,0.002222225089403911,0.0022222272321299513,0.002222226660043206,0.2947356780234117,0.15025359012199144,0.0022222238246888057,0.002222230479297426,0.002222229808159257,0.0022222225502901067,0.002222222438324795,0.0022222250303476445,0.002222225752718833,0.10042857419866925,60,1,0.4301376764064461
